0user_handle,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,800,900,undefined
wuyin331,13,5,7,4,7,5,8,1,4,,,,1,,,,,,,,,,,,,,24,7,
JIUZHE666,13,11,10,15,15,5,6,4,4,9,1,,6,,,,,,,,,,,,,,42,6,
Murad134,47,24,20,10,2,4,1,1,,1,,,,,1,,,,,,,,,,,,291,55,
LeHuynhDuc,2,6,7,5,2,2,,1,,,,1,,,,,,,,,,,,,,,9,4,4
thisislike,20,19,32,26,11,11,11,5,2,2,2,,,,,,,,,,,,,,,,73,16,14
Younger,29,23,17,16,28,117,84,40,24,20,13,6,6,1,1,,,,,,,,,,,,73,17,13
I_need_7.0_IELTS,185,133,124,119,80,46,28,19,9,5,4,,,,,1,,,,,,,,,,,725,194,160
Sovi_11,24,13,34,5,6,2,3,1,1,,,,,,,,,,,,,,,,,,228,20,9
Rafi,35,28,15,23,20,10,8,5,5,6,3,,,,,,,,,,,,,,,,105,22,
LittleMoon,18,15,12,8,20,9,4,5,1,2,,,,,,,,,,,,,,,,,153,23,2
a_TLE_auto_maton,11,13,14,16,18,25,11,11,9,11,4,1,2,,,,,,,,,,,,,,42,10,
Firefrog418,14,8,17,10,9,7,11,5,6,5,1,3,1,,,,,,,,,,,,,,70,13,
Persistent_Matroid,14,2,2,3,4,1,2,,,1,,,,,,,,,,,,,,,,,23,11,
LiFar,3,2,1,3,1,4,2,6,4,,,1,,,,,,,,,,,,,,,6,1,
KinDeR___,16,21,16,20,24,23,22,15,14,13,13,5,2,2,1,,,,,,,,,,,,73,17,
somanaik,91,51,79,71,63,60,67,65,39,21,10,9,4,,,,,,,,,,,,,,159,65,3
SCUTkk,7,9,10,6,10,2,3,2,1,1,,1,,,,,,,,,,,,,,,47,9,4
JiangZi,37,39,24,34,23,31,17,15,7,9,6,,1,,,,,,,1,,,,,,,124,37,18
strell,18,13,9,4,4,4,5,2,6,,1,1,,1,,1,,,,,,,,,,1,163,17,24
Mr__D,37,31,27,19,27,130,20,40,8,3,1,1,,2,1,,,,,,,,,,,,272,33,5
loxa,14,23,14,28,14,39,19,10,5,5,1,3,2,,1,,,,,,,,,,,,147,12,
lbm364dl,10,2,3,2,3,20,5,2,,,,3,1,,,,,,,,,,,,,,85,5,1
Vimal_Parmar,42,36,30,32,54,65,52,27,2,,,,,,,,,,,,,,,,,,208,38,
Sheriff804,14,18,10,15,11,8,3,5,,2,1,1,,,,,,,,,,,,,,,79,19,3
Skadoosh,36,32,51,29,28,27,25,25,12,12,4,9,5,2,,,,1,,,,,,,,,118,41,9
poetic_coder,33,50,40,34,15,6,8,,,,,,,,,,,,,,,,,,,,51,10,
meliodasssf,14,7,3,8,3,2,1,,,,,,,,,,,,,,,,,,,,53,7,
whe961,5,10,6,10,9,7,3,1,2,1,,,,,,,,,,,,,,,,,39,10,
peeik,17,9,11,6,12,23,15,3,5,4,1,,2,,,,,,,,,,,,,,31,10,2
rounak3000,7,9,10,18,23,24,5,6,,1,,,,,,,,,,,,,,,,,26,6,
AvaraKedavra,15,7,113,105,98,47,3,1,1,,,,1,,,,,,,,,,,,,,125,49,
meLearnCode,8,14,16,19,15,30,4,11,2,1,,,,,,,,,,,,,,,,,120,6,4
prabalpsingh7115,77,87,74,57,42,16,14,8,1,,3,,,,,,,,,,,,,,,,182,54,1
susmoydhar7,78,63,83,70,78,73,100,57,40,15,7,7,4,,,,,,,,,,,,,,240,63,3
a1abay,74,86,68,46,56,51,32,34,11,12,9,6,2,2,,,,,2,,,,,,,,163,38,15
CoosaLiquors,79,64,72,81,66,91,90,76,38,21,12,4,2,,4,,,,,,,,,,,,190,68,4
Lucifer_30,42,47,50,55,77,60,44,17,2,6,,,1,,,,,,,,,,,,,,106,23,29
Mendeke,50,42,49,53,27,30,33,12,10,7,1,3,2,,,,,,,,,,,,,,203,37,25
l1ttleBoy,59,79,77,68,54,53,14,12,8,9,1,2,,1,1,,,,,,,,,,,,330,70,3
sifmunaTachVOI,36,41,45,30,45,51,34,12,6,2,,2,,,,,,,,,,,,,,,103,22,
